R_fighter,B_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att
Raoni Barcelos,Carlos Huachin,Eduardo Herdy,2019,"Rio de Janeiro, Rio de Janeiro, Brazil",Red,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Talita Bernardo,Viviane Araujo,Fernando Portella,2019,"Rio de Janeiro, Rio de Janeiro, Brazil",Blue,False,Women's Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Iaquinta,Donald Cerrone,Jerin Valel,2019,"Ottawa, Ontario, Canada",Blue,False,Lightweight,5,0.0,2.0,0.0,15.033333333333333,11.133333333333333,6.866666666666666,4.433333333333334,76.1,35.56666666666667,5.233333333333333,3.733333333333333,59.83333333333334,21.133333333333333,0.6,13.333333333333336,11.466666666666667,0.9666666666666668,0.1,88.2,43.73333333333333,0.5000000000000001,0.36666666666666653,2.2333333333333334,0.7,0.3053333333333333,95.06666666666666,49.63333333333333,8.0,8.0,17.233333333333334,11.5,8.7,6.033333333333332,79.93333333333334,36.333333333333336,1.8,0.9666666666666668,64.4,24.7,0.2333333333333333,8.8
Derek Brunson,Elias Theodorou,Todd Ronald Anderson,2019,"Ottawa, Ontario, Canada",Red,False,Middleweight,3,0.0,3.0,0.0,33.2,18.4,22.0,15.3,104.1,35.4,9.3,7.2,82.1,26.3,0.0,20.1,13.2,0.5,0.3,135.4,57.9,0.4169999999999999,0.0,4.5,1.3,0.266,170.2,88.8,3.0,2.0,11.8,8.7,17.9,12.4,50.1,18.2,0.7,0.5,51.2,18.1,0.1,5.7
Cub Swanson,Shane Burgos,Yves Lavigne,2019,"Ottawa, Ontario, Canada",Blue,False,Featherweight,3,0.0,1.0,0.0,17.8,11.6,8.8,7.0,136.2,59.2,7.6,5.4,126.2,52.6,1.0,8.6,7.4,0.4,0.0,152.6,71.6,0.504,0.2,0.4,0.4,0.4,172.2,87.4,3.0,1.0,15.4,7.2,6.2,2.4,168.2,56.2,2.2,1.2,144.6,41.2,0.4,16.6
Brad Katona,Merab Dvalishvili,Kevin MacDonald,2019,"Ottawa, Ontario, Canada",Blue,False,Bantamweight,3,0.0,1.0,0.0,12.0,7.666666666666668,19.0,10.333333333333334,107.0,28.66666666666667,38.333333333333336,17.666666666666668,144.0,42.333333333333336,0.3333333333333333,8.333333333333334,6.666666666666668,1.3333333333333333,0.0,164.33333333333334,56.66666666666666,0.3499999999999999,0.0,17.666666666666668,7.333333333333332,0.4533333333333333,247.66666666666663,130.33333333333334,1.0,2.0,17.0,13.333333333333336,17.333333333333332,13.0,60.33333333333334,17.666666666666668,3.333333333333333,2.6666666666666665,60.66666666666666,17.333333333333332,0.0,3.333333333333333
Walt Harris,Serghei Spivac,Jerin Valel,2019,"Ottawa, Ontario, Canada",Red,False,Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc-Andre Barriault,Andrew Sanchez,Todd Ronald Anderson,2019,"Ottawa, Ontario, Canada",Blue,False,Middleweight,3,0.0,1.0,0.0,15.2,10.8,11.6,7.8,115.4,49.2,11.6,10.4,117.4,51.8,0.4,6.0,4.8,1.6,0.0,138.6,67.4,0.5299999999999999,0.0,7.0,2.6,0.264,186.8,106.6,2.0,2.0,22.0,19.2,18.0,14.8,110.8,50.0,2.6,2.6,102.4,41.8,0.2,7.0
Macy Chiasson,Sarah Moras,Yves Lavigne,2019,"Ottawa, Ontario, Canada",Red,False,Women's Bantamweight,3,2.0,0.0,0.0,3.4,2.0,4.8,2.6,44.0,12.2,13.6,8.4,57.2,19.8,0.0,1.8,1.4,1.0,0.2,62.4,23.2,0.39799999999999996,0.8,3.6,0.8,0.28,105.2,61.8,1.0,3.0,6.4,5.6,2.6,2.0,48.8,23.8,21.2,14.2,61.2,29.6,0.4,5.0
Aiemann Zahabi,Vince Morales,Kevin MacDonald,2019,"Ottawa, Ontario, Canada",Blue,False,Bantamweight,3,1.0,0.0,0.0,22.0,14.0,8.0,6.0,190.0,67.0,3.0,1.0,167.0,52.0,0.0,12.0,8.0,0.0,0.0,201.0,74.0,0.36,0.0,0.0,0.0,0.0,211.0,83.0,0.0,1.0,18.0,13.0,2.0,2.0,165.0,74.0,5.0,3.0,138.0,55.0,0.0,16.0
Nordine Taleb,Kyle Prepolec,Jerin Valel,2019,"Ottawa, Ontario, Canada",Red,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Nelson,Matt Sayles,Todd Ronald Anderson,2019,"Ottawa, Ontario, Canada",Blue,False,Featherweight,3,1.0,0.0,0.0,30.0,23.0,15.0,10.0,220.0,67.0,0.0,0.0,185.0,39.0,0.0,20.0,15.0,0.0,0.0,235.0,77.0,0.32,0.0,3.0,0.0,0.0,237.0,79.0,0.0,1.0,55.0,40.0,11.0,9.0,161.0,64.0,0.0,0.0,113.0,31.0,0.0,4.0
Arjan Bhullar,Juan Adams,Yves Lavigne,2019,"Ottawa, Ontario, Canada",Red,False,Heavyweight,3,0.0,1.0,0.0,8.0,8.0,15.0,13.0,85.0,38.0,44.0,35.0,131.0,74.0,0.0,5.0,4.0,4.0,0.0,144.0,86.0,0.59,0.0,2.0,2.0,1.0,180.0,121.0,1.0,0.0,11.0,10.0,7.0,3.0,67.0,36.0,2.0,2.0,64.0,30.0,0.0,1.0
Mitch Gagnon,Cole Smith,Kevin MacDonald,2019,"Ottawa, Ontario, Canada",Blue,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacare Souza,Jack Hermansson,Dan Miragliotta,2019,"Sunrise, Florida, USA",Blue,False,Middleweight,5,0.0,3.0,0.0,5.875,3.875,5.75,4.25,29.875,12.375,19.5,14.25,40.125,20.875,0.0,9.125,6.125,2.0,0.0,55.125,30.875,0.5137499999999999,0.375,2.125,1.0,0.52,66.625,41.625,3.0,2.0,6.625,4.25,3.875,2.375,24.125,7.25,3.0,1.5,21.375,4.875,0.125,3.0
Greg Hardy,Dmitrii Smoliakov,Keith Peterson,2019,"Sunrise, Florida, USA",Red,False,Heavyweight,3,2.0,0.0,0.0,5.0,3.5,5.5,3.5,16.0,5.5,0.5,0.5,15.5,5.0,0.0,1.5,1.0,0.0,0.0,22.0,9.5,0.455,0.0,1.0,0.0,0.0,65.0,47.0,0.0,2.0,2.0,2.0,4.5,2.0,12.0,3.0,28.5,14.5,43.0,17.5,0.0,0.0
Alex Oliveira,Mike Perry,Larry Downs,2019,"Sunrise, Florida, USA",Blue,False,Welterweight,3,1.0,0.0,0.0,10.777777777777779,6.4444444444444455,8.444444444444445,5.4444444444444455,75.33333333333333,30.777777777777782,5.4444444444444455,4.222222222222221,69.77777777777777,25.777777777777782,0.7777777777777778,8.666666666666666,8.222222222222221,1.1111111111111112,0.0,89.22222222222223,40.444444444444436,0.49,0.0,1.0,0.5555555555555556,0.32333333333333336,93.55555555555556,44.66666666666666,2.0,4.0,12.666666666666664,7.222222222222222,3.4444444444444446,2.6666666666666665,100.66666666666669,40.22222222222222,2.1111111111111107,1.7777777777777777,81.8888888888889,26.88888888888889,0.3333333333333333,11.666666666666664
Glover Teixeira,Ion Cutelaba,Alan Abeles,2019,"Sunrise, Florida, USA",Red,False,Light Heavyweight,3,0.0,2.0,0.0,14.8,10.2,21.6,14.4,92.6,23.8,6.6,4.4,102.0,28.6,0.2,4.0,3.8,0.6,0.0,120.8,42.6,0.502,0.0,1.8,1.2,0.16999999999999998,122.8,44.4,2.0,2.0,6.2,4.6,8.4,6.2,46.6,21.4,2.2,1.6,48.6,22.2,0.0,2.4
John Lineker,Cory Sandhagen,Dan Miragliotta,2019,"Sunrise, Florida, USA",Blue,False,Bantamweight,3,0.0,3.0,0.0,11.666666666666664,8.333333333333334,11.333333333333336,6.666666666666668,48.33333333333334,21.33333333333333,45.0,26.33333333333333,86.33333333333331,40.333333333333336,0.6666666666666666,6.666666666666668,5.666666666666668,1.6666666666666667,0.3333333333333333,104.66666666666669,54.33333333333334,0.4766666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,131.0,76.33333333333333,3.0,0.0,3.333333333333333,2.0,3.333333333333333,0.6666666666666666,41.66666666666666,13.666666666666664,3.0,2.333333333333333,43.33333333333334,14.0,0.0,1.3333333333333333
Roosevelt Roberts,Thomas Gifford,Keith Peterson,2019,"Sunrise, Florida, USA",Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Saunders,Takashi Sato,Larry Downs,2019,"Sunrise, Florida, USA",Blue,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrei Arlovski,Augusto Sakai,Dan Miragliotta,2019,"Sunrise, Florida, USA",Blue,False,Heavyweight,3,0.0,1.0,0.0,35.0,21.0,38.0,30.0,167.0,69.0,13.0,12.0,169.0,81.0,0.0,14.0,9.0,1.0,0.0,218.0,111.0,0.5,0.0,1.0,1.0,1.0,233.0,125.0,1.0,0.0,36.0,24.0,13.0,6.0,165.0,73.0,0.0,0.0,120.0,37.0,0.0,22.0
Carla Esparza,Virna Jandiroba,Alan Abeles,2019,"Sunrise, Florida, USA",Red,False,Women's Strawweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gilbert Burns,Mike Davis,Keith Peterson,2019,"Sunrise, Florida, USA",Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim Miller,Jason Gonzalez,Larry Downs,2019,"Sunrise, Florida, USA",Red,False,Lightweight,3,1.0,0.0,0.0,3.6666666666666665,2.333333333333333,2.333333333333333,2.0,27.33333333333333,9.666666666666666,0.6666666666666666,0.3333333333333333,25.33333333333333,8.666666666666666,0.0,1.3333333333333333,1.0,0.0,0.0,30.33333333333333,12.0,0.3533333333333333,0.3333333333333333,0.0,0.0,0.0,32.666666666666664,13.666666666666664,1.0,2.0,2.0,1.0,5.333333333333333,1.6666666666666667,23.0,9.333333333333334,6.0,2.6666666666666665,31.0,11.333333333333336,0.6666666666666666,1.3333333333333333
Angela Hill,Jodie Esquibel,Alan Abeles,2019,"Sunrise, Florida, USA",Red,False,Women's Strawweight,3,2.0,0.0,0.0,43.0,22.0,8.5,6.0,172.0,65.0,2.0,2.0,134.0,45.5,0.0,5.5,5.5,0.0,0.0,182.5,73.0,0.395,0.0,1.5,0.0,0.0,183.0,73.5,0.0,2.0,40.0,30.0,41.0,35.0,222.5,90.0,2.5,2.5,217.0,89.0,0.0,9.0
Court McGee,Dhiego Lima,Dan Miragliotta,2019,"Sunrise, Florida, USA",Blue,False,Welterweight,3,0.0,1.0,0.0,2.571428571428572,1.4285714285714286,1.2857142857142858,1.0,19.428571428571427,6.571428571428571,13.571428571428573,7.857142857142858,30.714285714285715,13.285714285714285,0.2857142857142857,1.0,0.7142857142857143,1.2857142857142858,0.0,34.285714285714285,15.428571428571427,0.4742857142857143,0.5714285714285714,1.2857142857142858,0.8571428571428571,0.10714285714285714,43.85714285714285,23.142857142857146,1.0,5.0,3.0,1.8571428571428568,3.0,2.571428571428572,21.571428571428577,6.857142857142858,11.142857142857142,8.428571428571429,30.0,14.0,0.5714285714285714,2.7142857142857144
Alistair Overeem,Aleksei Oleinik,Marc Goddard,2019,"Saint Petersburg, Saint Petersburg, Russia",Red,False,Heavyweight,5,0.0,2.0,0.0,4.25,3.875,5.375,4.125,26.625,10.5,3.25,2.625,28.5,11.5,0.25,2.5,1.875,1.25,0.125,35.25,17.25,0.45125,1.0,2.875,1.125,0.22125,58.25,38.5,2.0,2.0,4.625,3.5,7.0,5.25,28.875,10.5,3.625,2.75,33.125,13.375,0.25,1.75
Islam Makhachev,Arman Tsarukyan,Herb Dean,2019,"Saint Petersburg, Saint Petersburg, Russia",Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergei Pavlovich,Marcelo Golm,Leon Roberts,2019,"Saint Petersburg, Saint Petersburg, Russia",Red,False,Heavyweight,3,2.0,0.0,0.0,9.333333333333334,8.0,21.0,16.333333333333332,47.33333333333334,22.66666666666667,7.666666666666668,6.666666666666668,58.33333333333334,29.66666666666667,0.0,8.333333333333334,8.0,0.6666666666666666,0.0,76.0,45.66666666666666,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,97.33333333333331,65.0,1.0,2.0,12.333333333333336,10.0,28.33333333333333,22.33333333333333,47.33333333333334,16.666666666666668,3.6666666666666665,3.0,61.66666666666666,27.66666666666667,0.0,5.333333333333333
Roxanne Modafferi,Antonina Shevchenko,Marc Goddard,2019,"Saint Petersburg, Saint Petersburg, Russia",Red,False,Women's Flyweight,3,0.0,1.0,0.0,26.0,18.0,19.0,14.0,106.0,46.0,9.0,6.0,101.0,41.0,0.0,7.0,7.0,1.0,0.0,134.0,66.0,0.49,0.0,2.0,2.0,1.0,167.0,87.0,1.0,0.0,5.0,5.0,12.0,7.0,116.0,26.0,0.0,0.0,113.0,18.0,0.0,10.0
Krzysztof Jotko,Alen Amedovski,Herb Dean,2019,"Saint Petersburg, Saint Petersburg, Russia",Red,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Movsar Evloev,Seungwoo Choi,Vjacheslav Kiselev,2019,"Saint Petersburg, Saint Petersburg, Russia",Red,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sultan Aliev,Keita Nakamura,Leon Roberts,2019,"Saint Petersburg, Saint Petersburg, Russia",Red,False,Welterweight,3,0.0,1.0,0.0,6.8,4.2,5.1,3.3,76.2,24.6,5.0,2.9,76.7,24.9,0.4,2.8,1.7,1.5,0.2,86.3,30.8,0.361,0.4,3.4,1.8,0.473,110.5,51.0,1.0,6.0,13.7,10.2,10.5,7.2,94.1,35.9,12.8,6.8,95.9,32.4,0.1,7.8
Alexander Yakovlev,Alex Da Silva,Marc Goddard,2019,"Saint Petersburg, Saint Petersburg, Russia",Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcin Tybura,Shamil Abdurakhimov,Herb Dean,2019,"Saint Petersburg, Saint Petersburg, Russia",Blue,False,Heavyweight,3,0.0,2.0,0.0,7.333333333333332,4.5,13.0,8.166666666666666,44.16666666666666,16.666666666666668,5.166666666666667,3.6666666666666665,45.83333333333334,17.333333333333332,0.16666666666666666,9.166666666666666,6.666666666666668,0.6666666666666666,0.0,62.33333333333334,28.5,0.46,0.16666666666666666,4.333333333333333,1.1666666666666667,0.16333333333333333,86.33333333333331,50.33333333333334,2.0,2.0,8.833333333333334,5.833333333333332,14.333333333333336,8.5,41.333333333333336,10.833333333333336,10.166666666666666,6.833333333333332,52.16666666666666,16.333333333333332,0.0,4.833333333333333
Gadzhimurad Antigulov,Michal Oleksiejczuk,Leon Roberts,2019,"Saint Petersburg, Saint Petersburg, Russia",Blue,False,Light Heavyweight,3,0.0,1.0,0.0,18.5,16.5,2.0,1.5,69.5,40.0,4.5,3.5,53.5,25.0,0.5,4.0,3.5,0.5,0.0,76.0,45.0,0.605,0.0,1.5,1.0,0.33,96.5,63.5,1.0,1.0,12.5,6.0,4.5,4.0,95.5,26.5,0.0,0.0,82.5,21.5,0.0,5.0
Magomed Mustafaev,Rafael Fiziev,Vjacheslav Kiselev,2019,"Saint Petersburg, Saint Petersburg, Russia",Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Holloway,Dustin Poirier,Blake Grice,2019,"Atlanta, Georgia, USA",Blue,True,Lightweight,5,0.0,3.0,0.0,7.142857142857142,5.095238095238095,15.523809523809526,9.857142857142858,82.09523809523809,37.42857142857143,8.095238095238095,5.095238095238095,90.4761904761905,40.66666666666666,0.5238095238095238,8.095238095238095,6.6190476190476195,0.7142857142857143,0.19047619047619047,105.71428571428572,52.38095238095239,0.4985714285714285,0.6190476190476191,2.761904761904762,1.1428571428571428,0.2538095238095238,117.23809523809523,62.57142857142857,4.0,5.0,10.095238095238095,7.047619047619048,7.7142857142857135,4.9523809523809526,68.19047619047619,26.523809523809533,3.4285714285714284,2.8095238095238093,61.76190476190475,21.19047619047619,0.09523809523809523,7.476190476190476
Kelvin Gastelum,Israel Adesanya,Marc Goddard,2019,"Atlanta, Georgia, USA",Blue,True,Middleweight,5,0.0,5.0,0.0,16.0,11.4,10.0,8.0,101.6,51.6,2.0,1.6,77.4,32.6,0.8,20.2,17.2,0.4,0.0,113.6,61.2,0.55,0.2,0.6,0.0,0.0,121.6,68.8,5.0,0.0,8.0,4.6,7.2,4.8,84.4,23.2,0.4,0.4,73.4,15.6,0.0,10.6
Eryk Anders,Khalil Rountree Jr.,Jason Herzog,2019,"Atlanta, Georgia, USA",Blue,False,Light Heavyweight,3,1.0,0.0,0.0,4.142857142857143,2.2857142857142856,2.4285714285714284,2.142857142857143,36.142857142857146,9.857142857142858,2.8571428571428568,2.2857142857142856,36.142857142857146,11.428571428571427,0.5714285714285714,1.1428571428571428,0.5714285714285714,0.0,0.0,41.42857142857143,14.285714285714285,0.497142857142857,0.14285714285714285,0.0,0.0,0.0,52.57142857142857,24.142857142857146,2.0,4.0,6.7142857142857135,5.571428571428571,1.0,0.8571428571428571,27.714285714285715,15.428571428571427,4.714285714285714,4.142857142857143,20.714285714285715,10.428571428571429,0.14285714285714285,6.0
Alan Jouban,Dwight Grant,George Allen,2019,"Atlanta, Georgia, USA",Blue,False,Welterweight,3,0.0,1.0,0.0,5.5,4.5,4.5,3.5,60.5,15.5,3.5,3.5,59.0,14.5,0.5,4.0,3.5,0.0,0.0,68.5,22.5,0.33,0.0,0.5,0.5,0.5,74.0,27.5,1.0,1.0,12.5,8.0,3.5,2.5,54.0,12.5,0.5,0.5,42.5,6.0,0.0,3.0
Ovince Saint Preux,Nikita Krylov,Blake Grice,2019,"Atlanta, Georgia, USA",Blue,False,Light Heavyweight,3,2.0,0.0,0.0,9.4,6.0,14.2,11.3,25.7,11.1,6.1,4.7,31.7,17.4,0.3,4.9,3.7,0.6,0.3,46.0,27.1,0.5599999999999999,0.6,0.7,0.2,0.15,68.0,47.0,5.0,4.0,2.3,1.7,6.0,3.8,13.0,6.0,4.2,2.9,20.2,10.3,0.1,0.7
Jalin Turner,Matt Frevola,Marc Goddard,2019,"Atlanta, Georgia, USA",Blue,False,Lightweight,3,2.0,0.0,0.0,15.0,7.0,6.0,4.0,97.0,33.5,0.0,0.0,80.0,24.0,0.0,8.0,6.5,0.5,0.5,103.0,37.5,0.335,0.5,3.0,1.0,0.165,103.5,37.5,0.0,2.0,12.5,8.5,4.5,1.5,95.0,39.5,2.0,1.5,81.0,27.5,2.0,8.0
Wilson Reis,Alexandre Pantoja,Jason Herzog,2019,"Atlanta, Georgia, USA",Blue,False,Flyweight,3,0.0,2.0,0.0,17.4,11.2,11.2,8.4,95.8,40.6,3.0,2.6,81.2,31.6,0.2,11.4,8.8,2.2,0.6,110.0,51.6,0.462,1.4,1.2,0.6,0.466,130.0,70.0,2.0,1.0,5.6,4.2,7.4,4.0,87.6,32.8,5.0,3.6,88.4,32.0,0.0,6.0
Max Griffin,Zelim Imadaev,George Allen,2019,"Atlanta, Georgia, USA",Red,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boston Salmon,Khalid Taha,Blake Grice,2019,"Atlanta, Georgia, USA",Blue,False,Bantamweight,3,1.0,0.0,0.0,6.0,3.0,11.0,7.0,41.0,21.0,5.0,4.0,44.0,24.0,0.0,7.0,5.0,0.0,2.0,57.0,32.0,0.56,0.0,0.0,0.0,0.0,91.0,59.0,0.0,1.0,10.0,5.0,7.0,5.0,32.0,14.0,30.0,26.0,56.0,37.0,0.0,3.0
Curtis Millender,Belal Muhammad,Marc Goddard,2019,"Atlanta, Georgia, USA",Blue,False,Welterweight,3,1.0,0.0,0.0,12.375,7.625,5.0,2.75,135.25,53.0,6.625,4.625,122.125,42.125,0.0,12.375,10.625,1.5,0.0,146.875,60.375,0.4,0.125,5.625,1.875,0.335,183.375,90.25,4.0,3.0,16.25,10.25,3.5,2.375,127.125,47.625,5.875,3.5,101.25,27.625,0.75,19.0
Montel Jackson,Andre Soukhamthath,Jason Herzog,2019,"Atlanta, Georgia, USA",Red,False,Bantamweight,3,0.0,1.0,0.0,19.4,15.4,14.4,10.4,73.0,26.4,6.6,5.8,66.6,20.6,1.2,8.0,6.6,1.4,0.0,94.0,42.6,0.434,0.2,2.2,1.4,0.31399999999999995,108.8,56.0,1.0,3.0,14.2,10.8,7.6,5.4,94.0,36.6,10.8,9.4,84.2,30.4,0.0,14.0
Lauren Mueller,Poliana Botelho,George Allen,2019,"Atlanta, Georgia, USA",Blue,False,Women's Flyweight,3,1.0,0.0,0.0,10.333333333333334,7.0,21.66666666666667,17.333333333333332,21.66666666666667,7.666666666666668,2.6666666666666665,2.333333333333333,32.0,17.333333333333332,0.3333333333333333,3.6666666666666665,3.0,0.0,0.0,46.0,27.33333333333333,0.54,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,83.0,58.66666666666666,2.0,1.0,6.666666666666668,5.333333333333333,3.333333333333333,3.0,26.0,10.333333333333334,4.666666666666667,3.6666666666666665,14.333333333333336,3.6666666666666665,0.0,13.0
Brandon Davis,Randy Costa,Jason Herzog,2019,"Atlanta, Georgia, USA",Red,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edson Barboza,Justin Gaethje,Keith Peterson,2019,"Philadelphia, Pennsylvania, USA",Blue,False,Lightweight,5,0.0,1.0,0.0,10.0,8.25,17.5,14.75,141.0,71.75,1.0,0.5,113.75,47.5,0.25,35.75,31.25,0.0,0.0,159.5,87.0,0.525,0.0,0.25,0.0,0.0,160.5,87.75,1.0,2.0,32.75,25.5,15.5,12.0,214.75,94.5,1.5,1.0,192.0,76.25,0.25,7.0
